Survived,Pclass,SibSp,Parch,Ticket,Fare,Relatives,0_10,10_20,20_30,30_40,40_50,50_60,60_70,70_80,80_90,90_100,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,title
1,0.0,0.11778303565638346,0.0,0.6364211991591677,0.23179991794815435,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.43445264498141656,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.11778303565638346,0.0,0.05158736879049326,0.12221280312980437,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.0,0.0,0.11254055969153347,0.23311488484113035,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.6931471805599453,0.0,0.0,0.5596157879354227,0.015590389411477197,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.055768559550894325,0.06699617236029527,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.21011790829705385,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.1981273569651427,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.15246859364427354,0.025057726524795907,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.20773127231932298,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.4054651081081644,0.0,0.0,0.3205904840682698,0.025057726524795907,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.6931471805599453,0.11778303565638346,0.0,0.5366653543485121,0.030941445113450518,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.6023854643232717,0.030562893251489465,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
0,0.6931471805599453,0.0,0.0,0.3259124764062106,0.016766723550696125,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5537160658082344,0.017845812835077288,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.04317217186520878,0.06608306237594892,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.27361297700336173,0.014011832831848146,0.1823215567939546,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.44109718770008527,0.03415336324945941,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.23716247249354067,0.014003749011095652,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3796444084864216,0.018372944101240508,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.6061358035703156
1,0.0,0.0,0.15415067982725836,0.04035129552356745,0.10197234771859282,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.1761752559452605,0.025057726524795907,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.6931471805599453,0.0,0.0,0.3437982767132857,0.015262113346043075,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
1,0.6931471805599453,0.0,0.0,0.3500353031688336,0.015262113346043075,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
0,0.6931471805599453,0.11778303565638346,0.5108256237659906,0.4025195978784076,0.05302610677804016,0.4054651081081644,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.11778303565638346,0.0,0.6579770761326438,0.052694340690821934,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06453852113757116
0,0.6931471805599453,0.0,0.15415067982725836,0.27025162930065694,0.02782207118911138,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.6640515063521729,0.01366686504595389,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.5158131652770298,0.029805359351605623,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5877866649021191,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.005865119452398058,0.13704365826944034,0.09531017980432493,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.47000362924573563
1,0.6931471805599453,0.0,0.0,0.2290086707666078,0.014011832831848146,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
1,0.6931471805599453,0.0,0.0,0.10859058747221931,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.6175675377947673,0.12686574411272555,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.42744401482693956
1,0.0,0.11778303565638346,0.0,0.08185102643032004,0.10275060511156485,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.30661927347153184,0.012599252234062702,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.33752210548404965,0.015590389411477197,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.642627580601705,0.23486543713368843,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.6325225587435105,0.14875332895717522,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
1,0.6931471805599453,0.0,0.0,0.5886033248086749,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.0,0.0,0.28768207245178085,0.03893786772642045,0.34558806577832585,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.23832189291327552,0.007801368446396451,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3896545020815222,0.015061788942881014,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.0,0.0,0.6403046991855654,0.3674857525851526,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.6931471805599453,0.0,0.28768207245178085,0.2429461786103894,0.03026316782083762,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.6820564938657872,0.015350151109302577,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.0613164239886123,0.09667038198810923,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.43540457270679866,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.6487956803423528,0.1340608923416297,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.4855078157817008,0.28768207245178085,0.6056009011772462,0.08759201983616036,0.5306282510621705,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
1,0.4054651081081644,0.0,0.0,0.28030196515415834,0.025057726524795907,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.5052217158696238,0.014973725788082714,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.6518655215866413,0.02315234415937072,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.0,0.11778303565638346,0.28768207245178085,0.0473886222441436,0.21044275743508445,0.26236426446749106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.46354901946905597,0.01510178012944407,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.22314355131420976,0.0,0.308781436476027,0.015350151109302577,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.4773296693378085,0.1997505155898914,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.6931471805599453,0.0,0.28768207245178085,0.6449450787420675,0.032076241648970306,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.47184017705303705,0.01510178012944407,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.47550318481177417,0.015214054528192307,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.2869465078728269,0.04950288176693388,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.1945019753508256,0.02028744611537874,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.1823215567939546
1,0.4054651081081644,0.0,0.0,0.18721154208814636,0.024391255585488148,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.6931471805599453,0.0,0.0,0.6805683983530852,0.015350151109302577,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.35726300629028673,0.015590389411477197,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.5443741719668056,0.018995559385159594,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.11778303565638346,0.0,0.6842844933021,0.0304682328908991,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3312062950159258,0.016766723550696125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.11778303565638346,0.0,0.29135180134074345,0.04017148235607018,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3866619811450683,0.015013720496480469,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.11778303565638346,0.15415067982725836,0.29901467408631255,0.035943775488515954,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
0,0.6931471805599453,0.0,0.0,0.3184537311185346,0.015061788942881014,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.43159141270038437,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5400988341164037,0.013297702425629027,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.12689175185462376,0.16183675252436688,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
1,0.6931471805599453,0.0,0.0,0.6745937726641976,0.015350151109302577,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3603446728276948,0.015590389411477197,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.4054651081081644,0.11778303565638346,0.15415067982725836,0.2847365622220241,0.0615049638758525,0.1823215567939546,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.4054651081081644,0.0,0.28768207245178085,0.2207878376217507,0.025057726524795907,0.1823215567939546,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.2858421455297737,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.28768207245178085,0.37257724126332914,0.04606040434123649,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.23638877806423034
0,0.6931471805599453,0.0,0.0,0.4551885434605949,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5795831734492911,0.01498160948698724,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3227226810381105,0.015254039626059234,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.39660242085031905,0.027719177308112075,0.1823215567939546,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.11778303565638346,0.15415067982725836,0.5149348165161237,0.038693817203016886,0.1823215567939546,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5688170239098311,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.11778303565638346,0.0,0.13720112151348496,0.04950288176693388,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.4054651081081644,0.0,0.0,0.22314355131420976,0.04950288176693388,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.4963090008990483,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.6663199383268011,0.015590389411477197,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.0,0.0,0.004402061400637665,0.0505240398785738,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.11778303565638346,0.0,0.5306282510621704,0.030941445113450518,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.4054651081081644,0.11778303565638346,0.0,0.6533969154540695,0.04950288176693388,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.6760907789317908,0.013811257785213759,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.11778303565638346,0.0,0.1006435257796875,0.10355747128149574,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.28768207245178085,0.0473886222441436,0.21044275743508445,0.26236426446749106,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.22314355131420976,0.28768207245178085,0.6902016703301885,0.06494050115616902,0.3364722366212129,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.4054651081081644,0.22314355131420976,0.4054651081081644,0.29901467408631255,0.035943775488515954,0.4054651081081644,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.0,0.11778303565638346,0.5108256237659906,0.13077023118319456,0.414320326182216,0.4054651081081644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.5902346465407591,0.02028744611537874,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.11778303565638346,0.15415067982725836,0.6096057122967589,0.049967173817197445,0.1823215567939546,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.37054884300193647,0.018372944101240508,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.3936306504611616,0.015061788942881014,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.0,0.0,0.15750638767423067,0.025057726524795907,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.4906229164484712
1,0.6931471805599453,0.0,0.0,0.5503291023672185,0.01571048692311477,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.0,0.28768207245178085,0.3541718137206139,0.14822753894558788,0.1823215567939546,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31237468504215243
1,0.4054651081081644,0.0,0.15415067982725836,0.2136872160721744,0.037354997987974446,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.06407885668452239,0.0505240398785738,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.22314355131420976,0.15415067982725836,0.250987577485383,0.03690042546873154,0.26236426446749106,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.05715841383994862,0.05782733447647642,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.28768207245178085
0,0.4054651081081644,0.11778303565638346,0.28768207245178085,0.6015799870344548,0.05274840829682131,0.26236426446749106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.5486313090901244,0.038232150551941124,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.03184060585565863,0.05274840829682131,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.11647499099636811,0.16034841891878718,0.09531017980432493,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5746285803246078,0.015590389411477197,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.44298754743125407,0.015294023125182035,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.10197242962974125,0.0505240398785738,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.11908937157043892,0.09642670019066911,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.4054651081081644,0.0,0.0,0.6104047534898915,0.02028744611537874,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.5236837787093593,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
1,0.0,0.0,0.0,0.13205972201306632,0.0505240398785738,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.48912118918021463,0.015590389411477197,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.008784829555732811,0.07245739207376867,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.0,0.0,0.16376814889820687,0.025057726524795907,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5836933313111191,0.015590389411477197,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.6625363545471622,0.01366686504595389,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.06269859421556398,0.0505240398785738,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.48188133855252757,0.014965649739393313,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3364722366212129,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.3269734844633051,0.016766723550696125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.4054651081081644,0.11778303565638346,0.28768207245178085,0.6015799870344548,0.05274840829682131,0.26236426446749106,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.4054651081081644,0.0,0.0,0.6541617338469915,0.026563647061810185,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.5587750985206295,0.01901949838705172,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.0,0.0,0.0,0.0029368596733097057,0.09667038198810923,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.4054651081081644,0.11778303565638346,0.0,0.3152400165154388,0.04017148235607018,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.38064993898844046,0.013658778436051316,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.47275718766291847,0.014572921250317838,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.15415067982725836,0.3141664791069147,0.02370051353054463,0.09531017980432493,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.4054651081081644,0.0,0.0,0.1823215567939546,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5771089453829398,0.015590389411477197,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.5418111633019161,0.0185406094309054,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.0,0.11778303565638346,0.0,0.08994823666293958,0.16362686056809073,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.12818625041726955,0.16183675252436688,0.09531017980432493,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.0,0.0,0.0,0.08590782712593442,0.05635248735354936,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5654809073878208,0.015590389411477197,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.11778303565638346,0.0,0.5494805660413796,0.038232150551941124,0.09531017980432493,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.6700892605430929,0.01405186602861203,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.0585463391147967,0.05782733447647642,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.0,0.0,0.634863566445484,0.09223797749148892,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5663159805052422,0.015590389411477197,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.2301775779715897,0.027829854243863684,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4489502200479032
1,0.0,0.11778303565638346,0.0,0.5114136861175449,0.14216464001927745,0.09531017980432493,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.6039944751289723,0.029047251159038435,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.0,0.11778303565638346,0.28768207245178085,0.052983042429468004,0.2591328180410758,0.26236426446749106,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
0,0.6931471805599453,0.0,0.0,0.46447366123627454,0.01510178012944407,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.32485034141522723,0.016766723550696125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.4927215531053924,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.34066511488124884,0.014781421201641047,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3829922522561059
0,0.6931471805599453,0.0,0.0,0.5426662296216495,0.0185406094309054,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
1,0.0,0.0,0.0,0.0,0.156009028377934,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3829922522561059
0,0.0,0.11778303565638346,0.0,0.6410795926764901,0.19273270879136795,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471805599453
1,0.4054651081081644,0.0,0.28768207245178085,0.234839591077401,0.04950288176693388,0.1823215567939546,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47000362924573563
1,0.0,0.0,0.0,0.014598799421152631,0.0505240398785738,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
0,0.6931471805599453,0.0,0.0,0.5861513415613882,0.04302679921661917,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.1112256351102244,0.10460544252952911,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.4489502200479032
1,0.6931471805599453,0.0,0.0,0.5332200451695993,0.015013720496480469,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4489502200479032
